brand_logo_id,brand_name_kr,brand_name_en,related_brands,insta_channel_id
49286,자이글온,"ZAIGLE ON",NULL,NULL
49289,신일전자,SHINIL,NULL,NULL
49317,행정중심복합도시건설청,행정중심복합도시건설청,NULL,NULL
49321,롯데웰푸드,"Lotte Wellfood","의성마늘햄,  빵빠레, 요리킥, 몽쉘, 식사이론",NULL
49348,"휘슬러 코리아","Fissler Korea",NULL,NULL
49378,"UNDAWN: 언던","UNDAWN: 언던",NULL,NULL
49392,울타리몰,WOOLTARI,,NULL
49414,Jaeger-LeCoultre,Jaeger-LeCoultre,NULL,NULL
49419,헬리녹스,Helinox,NULL,NULL
49727,크리넥스,Kleenex,NULL,NULL
49742,HIRA건강보험심사평가원,HIRA건강보험심사평가원,NULL,NULL
49759,주식회사아이몰,주식회사아이몰,NULL,NULL
49768,깨끗한나라,NULL,디어스킨,NULL
49769,비츠사이언스,Beatsscience,NULL,NULL
49770,G1모터스,NULL,NULL,NULL
49771,브랜든,Branden,NULL,NULL
49772,정글몬스터,Junglemonster,NULL,NULL
49773,글라이신,"Glycine Korea",NULL,NULL
49774,자이언트,"Giant bycicle",NULL,NULL
49775,프랑스대사관,"France en Corée",NULL,NULL
49776,람보르기서울,Lamborghini,NULL,NULL
49777,룩씨,LookC,NULL,NULL
49778,클리어리서치,Clearresearch,NULL,NULL
49781,미미월드,MimiWorld,NULL,NULL
49892,이롬,이롬,NULL,NULL
49934,파라다이스스파도고,"파라다이스 스파 도고",NULL,NULL
49938,"내 몸을 살리는 건강편지","내 몸을 살리는 건강편지",NULL,NULL
49946,락피도,NULL,NULL,NULL
49947,쇼파드,Chopard,NULL,NULL
49948,우파몰,Woopamall,NULL,NULL
49949,NK365,NULL,NULL,NULL
49950,픽미스트,Pickmist,NULL,NULL
49951,힐란드,Healand,NULL,NULL
49952,SLBS,SLBS,NULL,NULL
49953,할리데이비슨,"Harley Korea",NULL,NULL
49954,그레이멜린,Graymelin,NULL,NULL
49955,샐러데이즈,Saladays,NULL,NULL
49956,힐리어리,Healiary,NULL,NULL
49957,계룡건설,NULL,NULL,NULL
49958,리솔츠,Resaltz,NULL,NULL
49959,금치,NULL,NULL,NULL
49986,황금이네,황금이네,NULL,NULL
50183,듀먼,Dduman,NULL,NULL
50192,큐텐,Qoo10,NULL,NULL
50223,말렌카,Marlenka,NULL,NULL
50225,듀벨,Dewbell,NULL,NULL
50261,샤틴,Satin,NULL,NULL
50262,벙커컴퍼니,"Bunker Company",NULL,NULL
50263,원소주,Wonsoju,NULL,NULL
50264,로로피아나,"Loro Piana",NULL,NULL
50265,웰릿,Wellit,"이삼오구, 이뮨베라",wellit_official
50266,샤크닌자,"Shark & Ninja",NULL,NULL
50267,아리얼,Ariul,Ariul,NULL
50268,강북구청,Gangbuk-gu,NULL,NULL
50269,프리모리,Premory,NULL,NULL
50270,트로이아르케,Troiareuke,NULL,NULL
50271,뉴트리불렛,Nutribullet,NULL,NULL
50272,본디,Bondee,NULL,bondi.kr
50273,곤니치와봉쥬르,NULL,NULL,NULL
50274,에버콜라겐,Evercollagen,뉴트리,NULL
50275,펫퍼민트,Petpermint,메리츠펫보험,NULL
50276,잘만,Zalman,NULL,NULL
50277,팀그룹,Teamgroup,NULL,NULL
50278,뉴먼데이,Newmonday,NULL,NULL
50279,도이터,Deuter,NULL,NULL
50280,바디네이처,Bodynature,NULL,NULL
50281,알텐바흐,Altenbach,NULL,NULL
50282,505Games,"505Games Korea",NULL,NULL
50283,린나이,Rinnai,NULL,NULL
50284,9FX,9FX,NULL,NULL
50285,루트리,Rootree,NULL,NULL
50286,루비락,NULL,NULL,NULL
50287,퍼핀,Firfin,NULL,NULL
50289,슈마커,Shoemarker,"클라우드 제로 360",NULL
50290,웅진식품,NULL,"하늘보리, 아침햇살",NULL
50291,스튜디오17,Studio17,NULL,NULL
50292,벤티샴푸,VentiShampoo,NULL,NULL
50293,순천시청,NULL,NULL,NULL
50294,모리스라크로와,"Maurice Lacroix",NULL,NULL
50295,마리드블랑,NULL,NULL,NULL
50296,케어놀로지,Carenology,NULL,NULL
50297,코랄헤이즈,Coralhaze,NULL,NULL
50298,헬로코코,Hellococo,NULL,NULL
50299,화락바베큐치킨,NULL,NULL,NULL
50300,뉴칸,Nukhan,NULL,NULL
50301,주택도시보증공사,HUG,NULL,NULL
50304,더리얼랩,NULL,NULL,NULL
50305,맵지만,Mapjiman,NULL,NULL
50306,트래블링,Travelling,NULL,NULL
50307,프로스펙스,Prospecs,NULL,NULL
50308,국립수산물품질관리원,NULL,NULL,NULL
50309,탐나는일상,NULL,NULL,NULL
50310,카이맨,NULL,NULL,NULL
50311,퓨리토,Purito,NULL,NULL
50312,스멜캅,Smellcop,NULL,NULL
50313,틴코볼,Tincoball,NULL,NULL
50314,더블케이,DoubleK,NULL,NULL
50315,아임닭,NULL,소스퐁닭,NULL
50316,프리파라,Prepara,NULL,NULL
50317,가데나,"Gardena Korea",NULL,NULL
50318,더마틱스,Dermatix,NULL,NULL
50319,마이펫닥터,Mypetdr,NULL,NULL
50320,홍콩관광청,"Discover Hongkong",NULL,NULL
50321,브리타,"Brita Korea",NULL,NULL
50322,피부미,Pibumi,NULL,NULL
50323,이볼루션,Evolution,NULL,NULL
50324,에이콘3D,NULL,NULL,NULL
50325,국어문화원연합회,NULL,NULL,NULL
50326,강원특별자치도,Gangwondo,NULL,NULL
50327,빅팀,Victim,NULL,NULL
50328,티피링크,TPlink,"Tapo (타포)",NULL
50329,가르르,Garr,NULL,NULL
50330,아틀리에파크,"Atelier park",NULL,NULL
50331,필인더블랭크,Fillintheblank,NULL,NULL
50332,스펙터,Specter,NULL,NULL
50333,파브레가,Fabregat,NULL,NULL
50334,디큐브,Decube,NULL,NULL
50335,서브원,Serveone,NULL,NULL
50336,투덥,Tudub,NULL,NULL
50337,코렐,Corelle,인스턴트브랜드,NULL
50338,무슈제이,Monsieurj,NULL,NULL
51576,블랭크룸,"Blank room",NULL,NULL
52829,베스트슬립,베스트슬립,NULL,NULL
52891,에싸소파,ESSA,NULL,NULL
52935,KB증권,NULL,NULL,NULL
52942,스페이스기어즈,"Space Gears",NULL,NULL
52945,쉬인,SHEIN,NULL,NULL
52958,관절보궁,,NULL,NULL
52974,보험클리닉,보험클리닉,NULL,NULL
52975,현대아울렛,"Hyundai Premium Outlets",NULL,NULL
52979,유닉스,UNIX,NULL,NULL
53018,크라우드웍스,"Crowdworks, Inc.",NULL,NULL
53081,"동국제약 헬스케어","동국제약 헬스케어","쎄비앤커키, 센시안, 덴트릭스",NULL
53127,뉴오리진,"New Origin","헤브아,  이너플로라",NULL
53152,타이거ETF,"스마트 타이거 – TIGER ETF 공식 유튜브 채널",NULL,NULL
53204,허니문리조트,허니문리조트,NULL,NULL
53245,"엘레나 유산균","엘레나 유산균",NULL,NULL
53306,바이탈솔루션,바이탈솔루션,NULL,NULL
53427,버팔로,BFL,NULL,NULL
53430,마플,Marpple,NULL,NULL
53431,린백,Leanback,NULL,NULL
53432,비뮤즈맨션,"Bemuse mansion",NULL,bemusemansion_official
53433,딜립,Dilip,NULL,NULL
53434,차타임,Chatime,NULL,NULL
53435,드림밴,Dreamvan,NULL,NULL
53436,바리오,Vario,NULL,NULL
53437,폰즈,Pond's,NULL,NULL
53438,디어버즈,Dearbuds,NULL,NULL
53439,피자먹다,NULL,NULL,NULL
53440,오브제,Obge,NULL,NULL
53441,블록챗,Blockchat,NULL,NULL
53442,와키윌리,"Wacky WiLLy",,NULL
53443,엑스트라오디너리,Extraordinary,NULL,_extraordinary_official_
53444,더두칸,Thedookan,NULL,NULL
53445,연작,Yunjac,NULL,NULL
53446,피망,Pmang,NULL,NULL
53447,루오에스팩,Luoespac,NULL,NULL
53448,충남문화관광재단,NULL,NULL,NULL
53450,78도씨,78doC,NULL,NULL
53452,"tvN drama","tvN drama",NULL,NULL
53454,숲몰,SOUPMALL,메르시앤에스,NULL
53484,한국어촌어항공단,한국어촌어항공단,NULL,NULL
53489,프롬랩스,fromlabs,NULL,NULL
53501,콘텐츠제작사라이브,콘텐츠제작사라이브,NULL,NULL
53519,모브잇,mauveit,NULL,NULL
53692,금연엔노담,금연엔노담,NULL,NULL
53698,디젤,DIESEL,NULL,NULL
53713,몽제,MONGZE,NULL,NULL
53727,탑텐,TOPTEN,NULL,NULL
53740,아싸컴,assacom,NULL,NULL
53788,신세계그룹,Shinsegae,NULL,NULL
53801,기억이미음,NULL,NULL,NULL
53803,백진삼,NULL,NULL,NULL
53804,"에이비오 엔터테인먼트","ABO entertainment",NULL,NULL
53805,"제2의 나라: Cross Worlds",NULL,NULL,NULL
53806,지웰,Gwell,"노피, 좋은생활지웰",NULL
53807,코프위,Cofwi,NULL,NULL
53808,폴라리스,Polariscamp,NULL,NULL
53809,포터리,Pottery,NULL,NULL
53810,한국산업기술시험원,KTL,NULL,NULL
53811,"이영애의 건강미식",NULL,,lyawell_official
53812,큐어31,Cure31,NULL,NULL
53813,"신의 탑: 새로운 세계",NULL,NULL,NULL
53814,동해시,NULL,NULL,NULL
53815,버츠비,"Burts Bees Korea",NULL,NULL
53816,"신의 탑M : 위대한 여정",NULL,NULL,NULL
53817,보탬,BOTEM,NULL,NULL
53818,서민금융진흥원,NULL,NULL,NULL
53819,더본코리아,NULL,"롤링파스타,  빽보이피자, 역전우동,  백쿡",NULL
53820,"서바이벌 아카데미",NULL,NULL,NULL
53821,한국산업기술진흥원,KIAT,NULL,NULL
53822,프랑킨치킨,NULL,NULL,NULL
53823,배떡,NULL,NULL,NULL
53824,아이부자,NULL,NULL,NULL
53825,타바스코,Tabasco,NULL,NULL
53826,넛세린,Nutseline,NULL,NULL
53827,핀다이렉트,NULL,NULL,NULL
53828,"Elsa speak","Elsa speak",NULL,NULL
53829,스포츠토토,NULL,NULL,NULL
53830,제일산업,NULL,NULL,NULL
53831,LF패션,NULL,NULL,NULL
53832,여름아안녕,Hellosummer,NULL,NULL
53833,"P의 거짓","Lies of P",NULL,NULL
53834,툰심,Toonsym,NULL,NULL
53835,에이저,Eizer,NULL,NULL
53836,뱅앤올룹슨,B&W,NULL,NULL
53837,경영인증교육원,NULL,NULL,NULL
53838,슬리피홀리데이,Sleepyholiday,NULL,NULL
53839,피치트리,Peachtree,NULL,NULL
53840,대한체육회,NULL,NULL,NULL
53842,뉴네이처,"New nature",NULL,NULL
53843,브라이튼,Bryton,NULL,NULL
53844,백야극광,NULL,NULL,NULL
53845,하이퍼엑스,HyperX,NULL,NULL
53846,닥터다이어리,Dr.Diary,글루어트,NULL
53847,안심치킨,NULL,NULL,NULL
53848,오아이브,Oaiiv,NULL,NULL
53849,픽닷,Picdot,NULL,NULL
53850,슈퍼두퍼,Superduper,NULL,NULL
53852,세포라,Sephora,NULL,NULL
53853,브래비티,Bravity,NULL,NULL
53854,"MLB Korea","MLB Korea",NULL,NULL
53855,해주냉면,NULL,NULL,NULL
53856,뉴라덤,Neuraderm,NULL,NULL
53857,옵티헬스,Optihealth,NULL,NULL
53859,로컬페이지,NULL,NULL,NULL
53860,팝마트코리아,"Popmart Korea",NULL,NULL
53861,바솔,Vasol,NULL,NULL
53862,대구동구청,NULL,,NULL
53863,전라남도청,NULL,NULL,NULL
53864,취미톡,NULL,NULL,NULL
53865,인생냉면,NULL,NULL,NULL
53866,데븐퍼포먼스,Daven,NULL,NULL
53867,미니스탁,Ministock,NULL,NULL
53868,몽돌,Mongdol,NULL,mongdol.official
53869,론론,Ronron,NULL,NULL
53870,밀로,Millo,NULL,NULL
53871,밤켈,Bamkel,NULL,NULL
53872,톤워크,Tonework,NULL,NULL
53873,뷰소닉,ViewSonic,NULL,NULL
53874,한국승강기대학교,NULL,NULL,NULL
53875,CGV,CGV,NULL,NULL
53878,애니바디,Anybody,NULL,NULL
53879,어반콘크리트,Urbanconcrete,NULL,NULL
53880,"해리포터: 깨어난 마법",NULL,NULL,NULL
53881,알타핏,Altafit,NULL,NULL
54615,뉴퍼마켓,뉴퍼마켓,NULL,NULL
54636,플레이모빌,Playmobil,NULL,NULL
54688,쿠디,coody,NULL,NULL
54704,미쉐린,Michelin,NULL,NULL
54709,아베크,avecpet,NULL,NULL
54713,테일러팜스,"Taylor Farms",NULL,NULL
54718,"마이크론 테크놀로지",MicronTechnology,NULL,NULL
54732,프로쉬코리아,프로쉬코리아,NULL,NULL
54741,"WHILL Europe","WHILL Europe",NULL,NULL
54745,"Thom Browne","Thom Browne",NULL,NULL
54779,안다르,andar,"안다르 맨즈",NULL
54800,"어플라이드 머티어리얼즈 코리아","어플라이드 머티어리얼즈 코리아",NULL,NULL
54804,sunjin,sunjin,NULL,NULL
54836,"웅진 스마트올중학","웅진 스마트올중학",NULL,NULL
54844,"AVA & MAY","AVA & MAY",NULL,NULL
54864,애쉬로렌,ASHROLEN,NULL,NULL
54865,셀트리온스킨큐어,셀트리온스킨큐어,NULL,NULL
54886,"Unreal Engine KR","Unreal Engine KR",NULL,NULL
54894,아모레몰,"AMORE MALL",NULL,NULL
54919,누트라코스,"nutra KOS",NULL,NULL
54920,"지학사 JIHAKSA","지학사 JIHAKSA",NULL,NULL
54939,"Unity Korea","Unity Korea",NULL,NULL
54946,"반다이남코 토이","반다이남코 토이",NULL,NULL
54989,뮤즈마크,muzmak,뮤즈마크,NULL
55042,농협목우촌,농협목우촌,NULL,NULL
55077,"씽글벙글서울 1인가구정보","씽글벙글서울 1인가구정보",NULL,NULL
55227,제주엔젤카,제주엔젤카,NULL,NULL
55238,노란마켓,노란마켓,NULL,NULL
55265,스피큘엑스,SpiculeX,NULL,NULL
55318,아몬드브리즈,"Almond Breeze Korea",NULL,NULL
55363,아이클타임,"대한민국 대표 키성장, 아이클타임",NULL,NULL
55369,메디테라피,MEDITHERAPY,NULL,NULL
55376,고몽드,GAUMOND,NULL,NULL
55389,한양화로,"Hanyang Hwaro",NULL,NULL
55393,Audible,Audible,NULL,NULL
55395,캡콤아시아,캡콤아시아,NULL,NULL
55398,에테르게이저,【공식】에테르 게이저,NULL,NULL
55418,"킹아서: 레전드 라이즈","King Arthur: Legends Rise",,NULL
55439,"아키에이지 ArcheAge","아키에이지 ArcheAge",NULL,NULL
55464,필월드,FEELWORLD,NULL,NULL
55469,맥널티코리아,"Korea McNulty",NULL,NULL
55490,족발신선생,족발신선생,NULL,NULL
55495,이그닉,IGNIQ,NULL,NULL
55496,포토클램,PHOTOCLAM,NULL,NULL
55653,하루하루원더,Haruharuwonder,NULL,NULL
55673,"이세계 가디스 스토리","이세계 가디스 스토리",NULL,NULL
55694,브라벡토-Bravecto,브라벡토-Bravecto,NULL,NULL
55755,밀팜,MEALFARM,뺄로리,NULL
55771,닥터마틴,Dr.Martens,NULL,NULL
55772,호랑도,NULL,NULL,NULL
55773,탐나오,Tamnao,NULL,NULL
55774,알로소,Alloso,NULL,NULL
55775,릿첼,Ritchell,NULL,NULL
55776,베리드얼라이브,"Buried alive",NULL,NULL
55777,시슬리,Sisley,NULL,NULL
55778,부모사랑상조,NULL,NULL,NULL
55779,프링커,Prinker,NULL,NULL
55780,종로구청,Jongro-gu,NULL,NULL
55781,로드존그레이,"Lord John Grey",NULL,NULL
55782,한국가스안전공사,KGS,NULL,NULL
55783,로씨로씨,Roccirocci,NULL,NULL
55784,알마센,Almacen,NULL,NULL
55785,콴다과외,Qanda,NULL,NULL
55786,미큐트,NULL,NULL,NULL
55787,서산시청,NULL,NULL,NULL
55788,스시로,Sushiro,NULL,NULL
55789,오늘와인한잔,NULL,NULL,NULL
55790,베이직스,Basics,NULL,NULL
55791,시미헤이즈,Simihaze,NULL,NULL
56023,아르미스,아르미스,NULL,NULL
56032,국가보훈부,국가보훈부,NULL,NULL
56034,한국방송통신대,"방송대 정보+",NULL,NULL
56045,에이블게임즈,"ABLE GAMES","달토끼 키우기",NULL
56133,YBM인강,YBM인강,NULL,NULL
56146,더마독,더마독,NULL,NULL
56172,"불교방송 용화미륵부처님 TV","불교방송 용화미륵부처님 TV",NULL,NULL
56199,필라델피아크림치즈,필라델피아크림치즈,NULL,NULL
56208,헤이원더,"Hey, wonder",NULL,NULL
56209,백병원,Paikhospital,NULL,NULL
56210,파이나밀,Finamill,NULL,NULL
56211,잉글롯,Inglot,NULL,NULL
56212,테라로직,theralogic,NULL,NULL
56213,오로라월드,"AURORAWORLD KOREA",NULL,NULL
56214,스퀴즈브루어리,"Squeeze Brewery",NULL,NULL
56215,라이프썸,라이프썸,NULL,NULL
56252,신한라이프,신한라이프,NULL,NULL
56261,리꼼,Licorne,NULL,NULL
56262,우리카드,Wooricard,NULL,NULL
56263,스킨수티컬즈,"Skin Ceuticals",NULL,NULL
56264,GS칼텍스,NULL,NULL,NULL
56265,오끌레르,"Eau clair",NULL,NULL
56266,누잠,Nuzam,NULL,NULL
56267,카카오같이가치,NULL,NULL,NULL
56268,닥터루템,Dr.Rootem,NULL,NULL
56269,와이즈바이옴,NULL,NULL,NULL
56270,감탄브라,Gamtanbra,NULL,NULL
56271,스퀘어에닉스,"Square Enix",NULL,NULL
56272,몬스타기어,Monstargear,NULL,NULL
56273,스위치원,Switchwon,NULL,NULL
56274,트리헛,Treehut,NULL,NULL
56275,한국원예자재,NULL,NULL,NULL
56276,에드뷰,Edview,NULL,NULL
56277,딜팩토리,NULL,NULL,NULL
56278,콜트기타,Cort,NULL,NULL
56279,카카오,Kakao,카카오맵,NULL
56280,자기만의방,NULL,NULL,NULL
56281,김캐디,NULL,NULL,NULL
56282,막스마라,Maxmara,NULL,NULL
56475,바르너,Baruner,아치스본,NULL
56477,한국지능정보사회진흥원,NIA,NULL,NULL
56481,아이링고,iRINGO,NULL,NULL
56508,코오롱몰,Kolonmall,시리즈,NULL
56520,글로,Glo,NULL,NULL
56542,파파이스,"Popeyes Korea",NULL,NULL
56551,투니버스,Tooniverse,NULL,NULL
56553,한살림,한살림,NULL,NULL
56580,연아건축,연아건축,NULL,NULL
56616,룰더핏,Rulethefit,NULL,NULL
56623,커넥팅,Connecting,NULL,NULL
56624,양양군청,NULL,고고양양,NULL
56625,유동골뱅이,NULL,유동번데기,NULL
56626,라스트춘선,"Last Chunsun",NULL,NULL
56627,JW생활건강,NULL,"그랜드레미디,  피톤케어",NULL
56628,청담물갈비,NULL,NULL,NULL
56629,아웃도어프로덕츠,Outdoorproducts,NULL,NULL
56630,미케네,Micane,NULL,NULL
56631,해피문데이,"Happy Moonday",NULL,NULL
56633,Moroccanoil,Moroccanoil,모로칸오일,NULL
56656,8TURN,8TURN,NULL,NULL
56677,"갤럭시 캠퍼스 스토어","갤럭시 캠퍼스 스토어",NULL,NULL
56729,"팬틴 코리아","팬틴 코리아",NULL,NULL
56730,필굿,FiLGOOD,NULL,NULL
56731,자생한방병원,자생한방병원,NULL,NULL
56733,옥천군농업기술센터,옥천군농업기술센터,NULL,NULL
56736,네이버페이,"Naver pay",NULL,NULL
56737,경기과학기술대학교,NULL,NULL,NULL
56738,드파운드,Depound,NULL,NULL
56739,옐로우피자,"Yellow Pizza",NULL,NULL
56740,길벗출판사,NULL,NULL,NULL
56741,고트만,Gotman,NULL,NULL
56742,인프레쉬,Infresh,수노바바,NULL
56743,한패스,NULL,NULL,NULL
56744,동현테크,NULL,NULL,NULL
56745,스티커랜드,NULL,NULL,NULL
56746,더센트,Dercent,NULL,NULL
56747,이월드,Eworld,NULL,NULL
56748,에셀라이트,Sllight,NULL,NULL
56749,"에디터 (아모레퍼시픽)",A_ditor,NULL,NULL
56750,스마트스코어,Smartscore,NULL,NULL
56751,삼성카드,"Samsung Card",NULL,NULL
56752,더하루,"The Haru",NULL,NULL
56753,페리카나,Pericana,NULL,NULL
56754,만전김,Manjunseaweed,NULL,NULL
56755,현대리바트,"Hyundai Livart",NULL,NULL
56756,아이노헤아,NULL,NULL,NULL
56757,오프온,Offon,NULL,NULL
56758,기영이숯불두마리치킨,NULL,NULL,NULL
56759,유그드라리버스,NULL,NULL,NULL
56760,리필,Refill,NULL,NULL
56761,신라명과,NULL,NULL,NULL
56762,한국영상대학교,NULL,NULL,NULL
57404,"하이포크 hypork","하이포크 hypork",NULL,NULL
57410,"소비코 AV","SOVICO AV",마샬,NULL
57415,"LEXUS KOREA","LEXUS KOREA",렉서스,NULL
57430,밀크T중학,밀크T중학,천재교과서,NULL
57438,"별빛하늘 이동식주택TV","별빛하늘 이동식주택TV",NULL,NULL
57443,"우마무스메 프리티 더비","우마무스메 프리티 더비",NULL,NULL
57448,로이드,LLOYD,NULL,NULL
57458,Mgears,Mgears,NULL,NULL
57459,MothersPharm,MothersPharm,NULL,NULL
57466,마통,마통,NULL,NULL
57481,비타민하우스,"비타민하우스 VITAMINHOUSE",NULL,NULL
57485,월터워커시다스,월터워커시다스,NULL,NULL
57489,한국사회적기업진흥원,한국사회적기업진흥원,NULL,NULL
57530,"길벗스쿨 어린이책","길벗스쿨 어린이책",NULL,NULL
57535,블루라벨픽쳐스,블루라벨픽쳐스,,NULL
57537,Dreame,Dreame,NULL,NULL
57540,"더 시에나","THE SIENA",NULL,NULL
57561,"홍콩 관광진흥청","HONG KONG TOURISM BOARD",NULL,NULL
57566,믹스토랑,믹스토랑,NULL,NULL
57569,블랑팡,Blancpain,NULL,NULL
57619,"밀레니얼머니스쿨 ","밀레니얼머니스쿨 ",NULL,NULL
57631,오늘의PICK,오늘의PICK,NULL,NULL
57632,닥터스파인,Dr.SPINE,NULL,NULL
57650,유튜브코리아,"YouTube Korea","Youtube Shorts",NULL
57661,"무인양품 (무지)","MUJI KOREA",,NULL
57665,평창군,평창군,NULL,NULL
57670,충청남도,Chungnam,NULL,NULL
57684,디펜드,디펜드,NULL,NULL
57687,로밍도깨비,로밍도깨비,,NULL
57688,"강아지숲 - d.forest","강아지숲 - d.forest",NULL,NULL
57701,갤리온엔터테인먼트,NULL,NULL,NULL
57702,다이어트학교,NULL,NULL,NULL
57703,발로소득,Balso,NULL,NULL
57704,씽크웨이,Thinkway,NULL,NULL
57705,케세이퍼시픽,"Cathay Pacific",NULL,NULL
57706,바이레프,By.Lef,NULL,NULL
57707,아트몬스터,Artmonster,NULL,NULL
57708,진안군청,NULL,NULL,NULL
57710,패브릭컬리지,NULL,NULL,NULL
57712,플로우,Flow,NULL,NULL
57828,유한킴벌리,유한킴벌리,맘큐,NULL
57881,배틀그라운드,"PUBG: BATTLEGROUNDS Korea",NULL,NULL
57890,매일경제,,매일경제신문사,NULL
57892,링글틴즈,링글틴즈,,NULL
57897,Dove,Dove,NULL,NULL
57902,쁘리엘르,PRIELLE,NULL,NULL
57910,리니지M,"Lineage M",NULL,NULL
57911,"톡스앤필 toxnfill","톡스앤필 toxnfill",NULL,NULL
57912,앤써웨이,Answerway,에이플러스랩,NULL
57913,아르테,Arte,NULL,NULL
57914,닭형,NULL,NULL,NULL
57915,디써티원,D-thirtyone,NULL,NULL
57916,포트캔커피,"Port can coffee",NULL,NULL
57917,미니게임천국,NULL,NULL,NULL
57918,펀샵,Funshop,NULL,NULL
57919,KB자산운용,"KB Asset Management",NULL,NULL
57921,아스텔앤컨,"Astell n Kern",NULL,NULL
57922,피렐리,Pirelli,NULL,NULL
57945,"랩 시리즈 코리아","LAB SERIES Korea Market",NULL,NULL
57960,토스,Toss,NULL,NULL
57984,"MBC 미스터리 : 심야괴담회 X 서프라이즈","MBC 미스터리 : 심야괴담회 X 서프라이즈",NULL,NULL
57986,해태아이스,해태아이스,NULL,NULL
58042,삼분의일,NULL,NULL,NULL
58043,LG홈브루,NULL,NULL,NULL
58045,오늘의카,Ohcar,NULL,NULL
58046,레다게임즈,Ledagames,"타인은 지옥이다",NULL
58048,오니츠카타이거,"Onitsuka Tiger",NULL,NULL
58049,와이잭,Yjack,NULL,NULL
58050,랭디,Langdy,NULL,NULL
58051,트리플픽쳐스,NULL,NULL,NULL
58052,폴라리스오피스,"Polaris Office",NULL,NULL
58666,바워스&윌킨스,"Bowers & Wilkins",,NULL
58668,아모스,AMOS,NULL,NULL
58690,아카디아M,아카디아M,NULL,NULL
